pid,block,trial,keypress,rt,ori,stim
24,2,21,p,1.2255347919999622,2,72
24,2,22,q,1.2151415409971378,1,45
24,2,23,p,2.8491646250040503,3,118
24,2,24,q,1.893568708001112,2,50
24,2,25,p,3.251134166996053,1,36
24,2,26,p,1.1775760000018636,1,39
24,2,27,q,1.2950177080056164,1,43
24,2,28,p,2.118948499999533,2,67
24,2,29,p,2.5602780409972183,1,18
24,2,30,p,2.838122665998526,1,128
24,2,31,p,1.28943724999408,3,126
24,2,32,q,1.1531849169987254,2,145
24,2,33,q,2.7075818330049515,1,117
24,2,34,p,3.284737583002425,3,33
24,2,35,p,1.0518028330043308,3,61
24,2,36,q,1.6974729580033454,2,12
24,2,37,q,1.4855813329995726,3,2
24,2,38,p,1.0155732499988517,2,62
24,2,39,p,2.2181948750003357,3,131
24,2,40,q,0.8056194170058006,1,52
24,2,41,p,0.94754416700016,1,125
24,2,42,q,1.1031149159971392,3,59
24,2,43,q,1.2407769999990703,2,115
24,2,44,q,0.7929608749982435,1,60
24,2,45,q,0.9624510420035222,2,124
24,2,46,p,1.267523667003843,2,90
24,2,47,q,3.0083835830009775,2,37
24,2,48,p,1.8426409579988103,1,38
24,2,49,q,3.255059541996161,3,116
24,2,50,p,4.8423732919982285,3,42
24,2,51,p,1.2866179589982494,2,47
24,2,52,p,1.1802686669980176,2,41
24,2,53,p,1.0891181660044822,3,120
24,2,54,q,1.33712383400416,2,123
24,2,55,q,0.8130092499995953,2,75
24,2,56,p,0.9430809170007706,1,119
24,2,57,q,1.8033620420028456,3,140
24,2,58,p,1.4785784159976174,1,78
24,2,59,q,1.083262874999491,3,49
24,2,60,q,1.15267783300078,3,1
24,3,1,q,0.909707625003648,2,53
24,3,2,p,1.3022099579975477,3,83
24,3,3,q,1.58937383400189,3,128
24,3,4,p,2.096169500000542,3,84
24,3,5,p,0.9287754999968456,3,78
24,3,6,p,1.0001069999998435,2,95
24,3,7,q,0.9705820419985683,3,138
24,3,8,q,1.4720515829976648,1,2
24,3,9,p,0.8417019999978947,3,142
24,3,10,p,0.7093490830011433,3,143
24,3,11,p,1.7613517499994489,2,100
24,3,12,p,1.001228875000379,1,147
24,3,13,p,2.071655166997516,3,93
24,3,14,p,1.9227350000001024,3,91
24,3,15,p,1.0532336670003133,3,74
24,3,16,q,1.6623847090013442,2,114
24,3,17,q,0.9487092080016736,2,116
24,3,18,q,1.7685363329946997,3,119
24,3,19,q,0.9756597090017748,3,52
24,3,20,q,0.9079851249989588,1,75
24,3,21,q,0.9002499170019291,1,37
24,3,22,p,1.214370999994571,1,90
24,3,23,q,1.1059921249980107,1,97
24,3,24,p,0.9766549999985727,1,30
24,3,25,q,0.968687708998914,2,56
24,3,26,p,0.7741172909954912,2,94
24,3,27,q,0.8783305420001852,1,145
24,3,28,q,1.2615514999997686,1,124
24,3,29,p,1.2702398339970389,1,101
24,3,30,q,0.7349704579974059,2,49
24,3,31,q,1.0148059999992256,3,123
24,3,32,p,2.1746147500016377,2,43
24,3,33,p,2.725966833997518,3,12
24,3,34,p,0.8961408749964903,1,135
24,3,35,q,2.153114041997469,1,67
24,3,36,p,3.393151750002289,1,140
24,3,37,q,0.8382842919963878,1,77
24,3,38,p,1.1551318330020877,3,146
24,3,39,p,1.7064310829955502,3,18
24,3,40,q,1.336327541997889,3,117
24,3,41,p,1.2342240840007437,1,82
24,3,42,q,3.011822166001366,3,62
24,3,43,q,1.5301061249992929,3,45
24,3,44,p,1.2953338339939364,2,42
24,3,45,p,1.5319620829977794,2,1
24,3,46,p,2.8764057500011404,3,139
24,3,47,p,1.0217054169988842,1,73
24,3,48,p,0.9614150829947904,3,89
24,3,49,p,4.190081124994322,3,87
24,3,50,p,2.508853667000949,3,79
24,3,51,p,2.103891874998226,3,92
24,3,52,p,1.3388478750057402,3,81
24,3,53,p,1.238526749999437,3,88
24,3,54,q,1.233432625005662,1,80
24,3,55,p,0.881522458003019,2,76
24,3,56,p,1.2995099170002504,3,98
24,3,57,p,2.6323319579969393,3,136
24,3,58,p,1.2531802500016056,3,144
24,3,59,p,2.2764545410027495,2,141
24,3,60,p,1.0838607500045327,1,134
25,1,1,p,2.007861291000154,3,144
25,1,2,q,0.8335950420005247,1,39
25,1,3,p,1.036526416995912,2,115
25,1,4,p,1.474546792000183,3,18
25,1,5,q,1.0742944169978728,1,81
25,1,6,q,0.7870362079993356,2,19
25,1,7,q,0.832743124999979,1,94
25,1,8,p,1.4968375419994118,1,29
25,1,9,p,0.9830931250035064,1,109
25,1,10,q,0.9323267500003568,1,28
25,1,11,q,0.7582413330019335,2,68
25,1,12,q,0.999277125003573,2,26
25,1,13,q,0.9072513749997596,2,89
25,1,14,p,0.9031921669957228,3,20
25,1,15,p,1.3292814160013222,1,113
25,1,16,p,1.556892665998021,3,9
25,1,17,q,0.9174536670034286,3,110
25,1,18,q,2.704254917000071,2,150
25,1,19,p,1.7549688749932102,2,1
25,1,20,q,0.9546898330008844,3,41
25,1,21,q,1.768692874997214,2,74
25,1,22,q,1.4411022920030518,3,138
25,1,23,q,0.6953742080004304,2,13
25,1,24,q,0.7693651250010589,3,7
25,1,25,q,1.0819987080030842,1,107
25,1,26,q,1.104301667000982,3,118
25,1,27,q,0.9232309159997384,3,32
25,1,28,p,2.161936500000593,3,139
25,1,29,p,1.635740750003606,3,111
25,1,30,q,0.8010508340012166,2,75
25,1,31,p,1.7499698329993407,2,112
25,1,32,q,0.6844225000022561,1,108
25,1,33,p,1.0249424170033308,3,22
25,1,34,p,1.255353415996069,2,105
25,1,35,q,1.1527649159979774,2,80
25,1,36,p,1.230738582999038,2,33
25,1,37,p,1.355635624997376,2,14
25,1,38,q,0.7954476669983706,3,153
25,1,39,p,0.9609385000003384,1,27
25,1,40,p,1.7302754589982214,3,51
25,1,41,q,0.6984007499995641,3,37
25,1,42,p,3.8095857500011334,2,11
25,1,43,p,2.064544417000434,2,4
25,1,44,p,0.9727054159957332,1,23
25,1,45,p,0.8016962080000667,1,104
25,1,46,q,0.743235417001415,1,76
25,1,47,q,1.2027974169977824,2,44
25,1,48,p,0.8119018750003306,3,132
25,1,49,q,1.0338704579990008,3,17
25,1,50,p,1.3303895829958492,2,21
25,1,51,p,1.3911792500002775,1,16
25,1,52,p,0.9330944590037688,3,114
25,1,53,p,1.136727583994798,3,106
25,1,54,p,1.3327954159976798,1,125
25,1,55,q,1.3663677910008118,1,25
25,1,56,q,0.967345999997633,1,12
25,1,57,p,1.6530385419973754,2,10
25,1,58,p,1.4256353339951602,3,30
25,1,59,q,1.15771041699918,1,66
25,1,60,q,0.9981108339998171,1,2
25,2,1,q,1.6688016669941137,1,61
25,2,2,q,1.398519082998973,2,43
25,2,3,q,1.27683395799977,1,118
25,2,4,p,0.801785582996672,1,64
25,2,5,q,0.827522500003397,1,44
25,2,6,q,1.7332057500025255,2,36
25,2,7,q,1.930032875003235,3,81
25,2,8,q,0.8258313749975059,2,107
25,2,9,p,0.9209685419991728,2,70
25,2,10,q,0.8337257500024862,1,41
25,2,11,p,1.0961732079958892,1,123
25,2,12,p,0.8902409160000389,2,59
25,2,13,p,0.7924567499940167,2,39
25,2,14,q,1.2482982500005164,1,68
25,2,15,p,0.8051032910007052,1,62
25,2,16,q,1.0942545829966548,3,125
25,2,17,q,3.4219745000009425,3,150
25,2,18,p,0.6814489999960642,2,57
25,2,19,p,1.0991213329980385,1,128
25,2,20,p,1.1925312079983996,3,80
25,2,21,p,1.039848082997196,1,38
25,2,22,p,0.9826223749987548,2,124
25,2,23,q,1.061131958005717,1,139
25,2,24,q,1.2369299160054652,3,19
25,2,25,p,1.8391480830032376,1,51
25,2,26,q,1.1095214999950258,1,37
25,2,27,q,3.704431749996729,1,10
25,2,28,p,1.7756608330018937,3,117
25,2,29,p,0.8333430830025463,1,132
25,2,30,p,0.9652794169960544,1,119
25,2,31,p,1.370562832998985,3,67
25,2,32,p,0.9948754590004684,1,49
25,2,33,p,2.298666125003365,2,53
25,2,34,q,0.7674275829995167,3,28
25,2,35,p,1.269870665993949,1,52
25,2,36,q,0.903120957998908,3,76
25,2,37,q,0.9963176250021206,3,89
25,2,38,p,0.8826370000024326,1,144
25,2,39,q,1.146933625001111,3,75
25,2,40,q,1.072692834000918,1,120
25,2,41,p,0.9338966249997612,1,129
25,2,42,p,1.46594554100011,3,122
25,2,43,q,0.6527922079985728,2,94
25,2,44,q,0.7155174579966115,2,32
25,2,45,q,0.668728791999456,3,13
25,2,46,p,0.7355825409977115,1,126
25,2,47,p,0.8742983750053099,1,30
25,2,48,q,1.275617583996791,3,60
25,2,49,p,0.7958591659989906,1,116
25,2,50,p,0.7823874169989722,1,45
25,2,51,p,3.364477333998366,2,47
25,2,52,q,0.6678475410008105,2,108
25,2,53,q,0.8469159579981351,1,138
25,2,54,q,0.9964259999978822,2,153
25,2,55,p,2.4392142919969046,3,50
25,2,56,p,1.065250792002189,1,56
25,2,57,p,0.990548208996188,1,69
25,2,58,q,1.7911304160006694,1,74
25,2,59,q,1.067977292004798,2,66
25,2,60,p,0.8154722499966738,3,42
25,3,1,p,0.969839375000447,2,73
25,3,2,p,0.793743332993472,2,83
25,3,3,q,1.0276721670015831,2,139
25,3,4,p,1.3482810409986996,1,98
25,3,5,p,1.1159033340009046,2,95
25,3,6,p,1.1439844159976928,3,72
25,3,7,p,1.9306885409969257,2,136
25,3,8,q,0.6946227080043172,1,19
25,3,9,p,0.7761044579965528,2,138
25,3,10,p,1.2356762909985264,2,143
25,3,11,p,1.455358792001789,2,130
25,3,12,q,1.223211625001568,1,79
25,3,13,q,3.847333334000723,3,82
25,3,14,p,0.963599125003384,1,77
25,3,15,p,2.161655249998148,2,37
25,3,16,q,0.775778540999454,3,135
25,3,17,q,1.0853105000060168,2,125
25,3,18,p,0.8936092919975636,1,131
25,3,19,q,2.972150458001124,2,88
25,3,20,p,0.8650086669949815,1,71
25,3,21,p,1.7881638329999987,2,132
25,3,22,p,0.8684352920026868,1,101
25,3,23,q,0.6417719590026536,1,13
25,3,24,q,0.6832875830004923,1,32
25,3,25,p,0.7166582499994547,1,134
25,3,26,q,0.937899832999392,3,68
25,3,27,p,0.8647596250011702,1,140
25,3,28,p,1.0478942080007982,1,141
25,3,29,q,1.3780052079964662,3,97
25,3,30,q,0.8191704159980873,1,89
25,3,31,p,0.8890637080039596,3,91
25,3,32,p,1.3659452499996405,2,41
25,3,33,q,1.2597298750042685,2,30
25,3,34,q,0.8172392080014106,1,153
25,3,35,q,0.9244487499963724,3,108
25,3,36,p,1.5809502080010134,3,39
25,3,37,p,0.8260028329968918,3,10
25,3,38,p,1.3942718749967753,3,93
25,3,39,q,1.7027035420032917,1,80
25,3,40,q,1.1757877079944592,1,150
25,3,41,p,1.7161023749940796,2,90
25,3,42,p,0.9003113329963526,3,44
25,3,43,q,0.8087838329956867,3,74
25,3,44,p,0.6664457920051063,3,142
25,3,45,q,1.004706041996542,1,87
25,3,46,q,0.7345578750027926,2,81
25,3,47,p,1.4157841670021298,1,84
25,3,48,p,0.6458867089968408,2,145
25,3,49,q,1.3666234999982407,1,78
25,3,50,q,1.7187572909970186,3,100
25,3,51,p,2.4726210410008207,2,144
25,3,52,p,0.7040269169956446,1,92
25,3,53,q,1.6599590000041644,3,94
25,3,54,q,0.864925415997277,2,51
25,3,55,q,0.7929248329965048,2,118
25,3,56,q,0.7458587500004796,3,107
25,3,57,q,0.633303791997605,1,75
25,3,58,p,0.7915422500009299,2,28
25,3,59,q,3.091834166007174,2,76
25,3,60,q,0.8866010000056121,3,66
26,1,1,p,4.356984916999863,3,27
26,1,2,p,1.500188457999684,3,22
26,1,3,p,1.2853492499998538,2,4
26,1,4,q,0.8475050420001935,2,62
26,1,5,q,0.6182513329995345,3,42
26,1,6,p,1.0679668339998898,1,17
26,1,7,q,0.910238916999333,1,81
26,1,8,p,1.497405916000389,1,111
26,1,9,p,1.074676250000266,1,106
26,1,10,q,1.2596780839994608,3,148
26,1,11,q,1.1115145000003397,2,113
26,1,12,q,1.3928973750007572,3,150
26,1,13,p,1.5944908329993268,1,9
26,1,14,q,0.941662666999946,2,41
26,1,15,q,0.8678230839996104,3,1
26,1,16,q,1.0785376670000917,3,104
26,1,17,p,1.0529500840002584,1,105
26,1,18,p,0.937630624999656,3,118
26,1,19,q,0.6191010410002491,1,80
26,1,20,q,1.108135792000212,3,16
26,1,21,p,1.0067240829994262,1,12
26,1,22,q,1.3831674999992174,2,108
26,1,23,p,1.0572322919997532,2,78
26,1,24,q,0.7971019579999847,2,116
26,1,25,q,0.7460368330002893,3,32
26,1,26,q,0.9063023749995408,3,91
26,1,27,q,1.3734670839994578,1,130
26,1,28,p,1.0132068749999237,1,110
26,1,29,p,1.2205315410001276,1,112
26,1,30,q,1.0518364999998084,1,61
26,1,31,p,1.00436558399997,2,14
26,1,32,p,0.7568481250000332,2,20
26,1,33,q,2.65844025000024,1,107
26,1,34,q,1.1923941250006465,3,10
26,1,35,q,0.9745729999995092,3,39
26,1,36,q,0.9006445420000091,2,50
26,1,37,p,0.9118143750001764,1,7
26,1,38,p,1.223634542000582,3,52
26,1,39,q,1.3220223749995057,2,117
26,1,40,p,0.9758700419997696,1,11
26,1,41,q,0.7449028330001966,3,36
26,1,42,p,1.1615396659999533,1,21
26,1,43,p,1.0003829999996017,2,18
26,1,44,q,0.7898949579994223,1,26
26,1,45,q,1.7300165420001576,1,56
26,1,46,p,0.8270674170007624,1,119
26,1,47,q,1.4204717920001713,3,138
26,1,48,p,0.7449753749997399,2,13
26,1,49,q,1.0499828330002856,2,2
26,1,50,p,1.5580142090002482,2,94
26,1,51,p,0.9582706669998516,2,101
26,1,52,q,1.0218182910002724,2,93
26,1,53,q,1.7143882499995016,1,25
26,1,54,q,0.9750199999998586,1,90
26,1,55,q,0.9315367080007492,2,109
26,1,56,q,1.5037065410006107,1,69
26,1,57,p,1.019685374999426,2,114
26,1,58,p,1.0990184579995912,2,19
26,1,59,q,1.4923269169994455,2,115
26,1,60,q,1.174357042000338,3,23
26,2,1,q,1.0667936670006384,3,119
26,2,2,p,0.9545022909996989,2,28
26,2,3,q,1.1422998329999243,2,29
26,2,4,q,0.9456734169998526,3,30
26,2,5,p,2.5746291670002392,2,45
26,2,6,q,0.744809124999847,1,42
26,2,7,q,1.5154023750001215,2,36
26,2,8,p,1.993557333999888,3,101
26,2,9,q,1.1890911670006972,2,52
26,2,10,q,0.7368382089998704,3,81
26,2,11,q,1.6843865830005598,1,43
26,2,12,q,0.6368734580000819,1,93
26,2,13,p,1.0619605829997454,3,125
26,2,14,q,0.6775201250002283,1,109
26,2,15,p,1.4365493330005847,1,44
26,2,16,p,0.8991238340004202,1,49
26,2,17,q,0.6338423749994035,1,104
26,2,18,q,1.4521973330001856,2,47
26,2,19,q,1.1211083329999385,1,68
26,2,20,p,0.7471822500001508,2,131
26,2,21,q,1.214863625000362,2,90
26,2,22,q,1.9672691659998236,3,53
26,2,23,q,0.7303390830002172,1,57
26,2,24,q,0.729714750000312,1,39
26,2,25,p,1.3377199159995143,1,37
26,2,26,p,0.8145382080001582,3,64
26,2,27,p,1.647977040999649,1,33
26,2,28,p,1.1274997919999803,2,38
26,2,29,q,1.2603810420005177,2,10
26,2,30,p,1.0189606250005454,3,130
26,2,31,q,1.3863107910001418,3,116
26,2,32,q,1.5226254999997764,1,123
26,2,33,q,1.6561365830002617,2,138
26,2,34,q,0.7843032920000041,3,66
26,2,35,p,1.0814777920004417,3,59
26,2,36,p,2.8592294580003,3,67
26,2,37,q,0.8627044579998255,1,62
26,2,38,q,1.692000250000092,2,69
26,2,39,p,1.0429655830002955,1,120
26,2,40,p,1.4930893330001709,1,41
26,2,41,p,1.1097622079996654,3,126
26,2,42,q,0.7483159169996725,3,80
26,2,43,q,1.1486158749994502,3,50
26,2,44,p,1.0009848749996308,1,148
26,2,45,q,1.5532368340000176,2,122
26,2,46,p,0.9417075000001204,2,51
26,2,47,q,1.1851137909998215,1,117
26,2,48,p,0.9284260000003997,2,128
26,2,49,p,0.7716950409994752,1,132
26,2,50,p,1.577727333000439,3,60
26,2,51,q,1.6094312920004086,3,124
26,2,52,p,1.0368378749999465,3,129
26,2,53,p,0.8902706250000847,3,78
26,2,54,p,1.999761832999866,2,61
26,2,55,q,0.720364249999875,1,94
26,2,56,q,1.5043841249998875,3,56
26,2,57,p,1.0517075420002584,2,91
26,2,58,q,0.9961181660000876,3,107
26,2,59,p,0.6532518329995582,1,150
26,2,60,q,0.649649791000229,2,32
26,3,1,q,0.9502679169991096,3,141
26,3,2,q,1.019616790999862,2,81
26,3,3,p,1.397559124999134,1,142
26,3,4,q,1.9630362500001863,1,138
26,3,5,p,0.7501828330005083,2,92
26,3,6,q,0.9176365000002988,3,109
26,3,7,p,1.479765457999747,3,144
26,3,8,p,1.6365233329997864,2,77
26,3,9,q,1.7989180829999896,3,95
26,3,10,p,0.8898357080006463,1,135
26,3,11,p,1.5438912090003214,1,82
26,3,12,q,0.7718423329997677,2,107
26,3,13,q,0.6920027500000288,3,69
26,3,14,p,1.2976500419999866,1,140
26,3,15,p,0.9725056249999398,2,73
26,3,16,p,0.8207581250007934,1,145
26,3,17,q,0.9575924170003418,1,52
26,3,18,q,0.9770827920001466,1,116
26,3,19,p,1.188022332999935,2,100
26,3,20,p,2.125949749999563,1,91
26,3,21,p,1.0604388750007274,1,87
26,3,22,p,1.880680250000296,1,97
26,3,23,q,0.642714958000397,1,32
26,3,24,q,1.5800092080007744,3,41
26,3,25,p,2.0604548749997775,1,79
26,3,26,q,1.4881681670003672,3,90
26,3,27,q,0.9184359999999288,2,42
26,3,28,q,0.91397358300037,3,61
26,3,29,p,0.8096786250007426,3,84
26,3,30,p,1.6934199160004937,3,74
26,3,31,p,1.2966293749996112,3,89
26,3,32,p,0.7827276250000068,1,143
26,3,33,p,0.7604460829998061,3,70
26,3,34,q,1.6156279590004488,1,78
26,3,35,p,0.988883791000262,1,101
26,3,36,p,1.0825238749994242,3,139
26,3,37,p,0.998123124999438,3,72
26,3,38,q,2.4834520829999747,2,88
26,3,39,p,2.535573000000113,2,56
26,3,40,q,0.7517027499998221,2,39
26,3,41,p,1.6865382500000123,1,50
26,3,42,q,1.036253334000321,1,36
26,3,43,p,0.7224153750003097,3,71
26,3,44,p,1.895901750000121,1,75
26,3,45,q,2.071168999999827,3,94
26,3,46,q,2.323856832999809,2,130
26,3,47,q,0.9089399999993476,2,80
26,3,48,q,1.372258332999991,3,62
26,3,49,p,0.7538908329997867,3,76
26,3,50,p,1.052065207999476,2,119
26,3,51,p,0.7661913749998348,1,98
26,3,52,p,0.7366464579999956,1,134
26,3,53,q,1.349404792000314,2,83
26,3,54,p,0.9397365830000126,2,136
26,3,55,p,0.9487466669997956,1,10
26,3,56,q,0.7565273750005872,2,104
26,3,57,p,2.032918625000093,2,148
26,3,58,p,1.452569917000801,2,150
26,3,59,q,0.8868482500001846,3,117
26,3,60,q,1.39209262499935,3,93
27,1,1,q,1.4940910410005015,2,26
27,1,2,p,1.0737473750014033,3,23
27,1,3,p,0.7786160000014206,1,9
27,1,4,p,0.7116259169997647,1,14
27,1,5,q,0.6632448750006006,2,19
27,1,6,q,0.7240970829989237,1,61
27,1,7,q,1.366094041999531,3,21
27,1,8,q,0.8871381670014671,2,126
27,1,9,p,0.7573433329998807,1,16
27,1,10,p,1.107339708998552,3,128
27,1,11,p,0.9170924999998532,1,125
27,1,12,q,1.024921042000642,2,74
27,1,13,p,0.6122727500005567,3,25
27,1,14,p,0.7651940420000756,1,11
27,1,15,p,0.7650140000005194,1,102
27,1,16,q,0.9199820419999014,2,144
27,1,17,p,0.6207600420002564,3,114
27,1,18,p,1.074102541999309,1,113
27,1,19,q,0.9035176659999706,1,28
27,1,20,p,1.0641888749996724,1,105
27,1,21,p,1.031358124999315,2,10
27,1,22,p,0.7302806660009082,2,18
27,1,23,q,0.7542839170000661,3,27
27,1,24,p,0.7001566670005559,3,108
27,1,25,p,0.7245507080006064,2,142
27,1,26,p,0.9093040000007022,3,80
27,1,27,q,0.8859387079992302,2,81
27,1,28,p,0.9689614999988408,3,95
27,1,29,p,0.7577309169992077,3,110
27,1,30,q,1.2913308329989377,3,4
27,1,31,p,0.6948766659988905,1,111
27,1,32,p,0.6349294999999984,2,83
27,1,33,p,0.7521352499989007,1,36
27,1,34,p,0.6534007499994914,2,32
27,1,35,p,0.8769514159994287,2,29
27,1,36,p,0.6824914580010955,2,17
27,1,37,q,0.719863374999477,1,130
27,1,38,q,0.8692155420012568,1,75
27,1,39,q,1.1583826669993869,1,115
27,1,40,p,1.345253333000073,2,30
27,1,41,p,0.7295663749991945,3,20
27,1,42,p,0.7929817909989652,2,57
27,1,43,p,0.868134000000282,2,66
27,1,44,p,0.6859580000000278,1,109
27,1,45,p,0.7491413749994535,2,112
27,1,46,p,0.8699044579989277,3,37
27,1,47,p,0.7942127080004866,3,117
27,1,48,p,1.4135299579993443,3,1
27,1,49,q,1.4767638329994952,2,120
27,1,50,q,0.8027134580006532,1,13
27,1,51,q,1.133888583000953,1,7
27,1,52,p,0.9887249160001376,1,22
27,1,53,q,0.9974242919997778,2,107
27,1,54,p,0.6936466660008591,2,106
27,1,55,p,0.7043782090004242,1,38
27,1,56,p,1.2211498750002647,1,12
27,1,57,q,1.4261470419987743,3,79
27,1,58,p,0.8100911669989728,3,2
27,1,59,p,0.6049031659986213,2,104
27,1,60,p,0.9441013329997076,2,33
27,2,1,p,0.7285345419986697,1,128
27,2,2,q,0.6376217079996422,3,144
27,2,3,q,0.6274675000004208,3,126
27,2,4,q,1.3576160419997905,1,21
27,2,5,p,0.7113710419980634,2,47
27,2,6,q,0.8188755410010344,2,27
27,2,7,p,0.7090810410008999,2,44
27,2,8,p,0.6366368329981924,3,42
27,2,9,p,0.5453427499996906,1,123
27,2,10,p,0.6852046669991978,3,116
27,2,11,q,0.6905364999984158,1,120
27,2,12,p,0.9128897919981682,1,68
27,2,13,p,0.7682999590033432,2,45
27,2,14,p,0.6279462500024238,2,124
27,2,15,q,1.2937235000026703,3,66
27,2,16,p,0.6344159589971241,1,129
27,2,17,p,0.5019175000015821,3,130
27,2,18,p,1.0089756250017672,2,134
27,2,19,p,0.8504347909984062,3,57
27,2,20,p,0.7364511670020875,3,56
27,2,21,p,0.6643893330001447,3,41
27,2,22,p,0.8837552920012968,2,118
27,2,23,q,1.393678958000237,3,74
27,2,24,q,1.3717778330028525,1,4
27,2,25,p,0.5947954170005687,2,67
27,2,26,p,0.5403730409998388,1,81
27,2,27,p,0.6927866249970975,3,60
27,2,28,q,0.7555337080011668,2,75
27,2,29,p,0.9192082500012476,1,117
27,2,30,p,0.8058711250014312,3,131
27,2,31,p,0.7413409580003645,2,80
27,2,32,p,0.5703819590016792,3,119
27,2,33,q,1.0115594590024557,1,83
27,2,34,p,0.6063076669997827,1,142
27,2,35,p,0.7104637499978708,3,39
27,2,36,q,1.5255656660010573,1,19
27,2,37,p,0.5457149169997138,3,102
27,2,38,q,1.5400968750000177,3,28
27,2,39,p,0.6709022080030991,3,51
27,2,40,p,0.648368666999886,3,64
27,2,41,p,0.5806179159990279,2,50
27,2,42,p,0.8490258329984499,2,95
27,2,43,p,0.6461858330003452,3,69
27,2,44,p,0.5101834590022918,3,61
27,2,45,p,0.8010338749991206,2,52
27,2,46,q,1.188812999997026,2,7
27,2,47,p,0.5108299589992384,3,59
27,2,48,p,0.6626569580002979,3,53
27,2,49,p,0.5025216249996447,3,125
27,2,50,q,0.9557380000005652,2,115
27,2,51,p,0.6566971670035855,3,49
27,2,52,p,0.6473000419973687,2,132
27,2,53,p,0.5401576250005746,2,38
27,2,54,p,0.5989258329973381,1,122
27,2,55,q,1.1378291250002803,2,13
27,2,56,p,0.9684698330020184,2,12
27,2,57,p,0.9094444170004864,1,79
27,2,58,q,1.3083332090027395,1,107
27,2,59,p,0.7340320420007629,2,62
27,2,60,p,0.5448973750026198,3,43
27,3,1,p,0.716334041000664,2,93
27,3,2,q,0.81986387500001,3,7
27,3,3,q,0.9726691659998324,3,19
27,3,4,p,0.6056389580007817,2,73
27,3,5,p,0.7715539999990142,1,87
27,3,6,p,0.552113540998107,2,92
27,3,7,p,0.5595506249992468,2,79
27,3,8,q,0.6795094160006556,1,27
27,3,9,p,0.913516874999914,3,83
27,3,10,q,0.8112501249997877,2,28
27,3,11,p,0.6358031670024502,3,84
27,3,12,p,0.5783155829994939,2,72
27,3,13,p,0.5592472919997817,3,143
27,3,14,p,0.5653481249973993,3,139
27,3,15,p,0.4928818329972273,2,145
27,3,16,p,0.5755651250001392,2,128
27,3,17,p,1.0288801250026154,3,88
27,3,18,q,0.642292250002356,3,120
27,3,19,p,0.5284253339996212,3,82
27,3,20,p,1.115030083001329,3,107
27,3,21,q,0.7625300409999909,2,130
27,3,22,p,0.5629305420006858,1,100
27,3,23,p,0.8812779170002614,1,66
27,3,24,p,0.8445666670013452,2,135
27,3,25,p,0.5346761669970874,3,71
27,3,26,p,0.483013541001128,2,125
27,3,27,p,0.5074055830009456,2,21
27,3,28,p,0.5271915409975918,2,97
27,3,29,q,1.050594041000295,2,61
27,3,30,p,0.6337045840009523,3,78
27,3,31,p,0.5900119580001046,3,76
27,3,32,q,1.0140009170027042,1,74
27,3,33,q,0.9873609579990444,3,115
27,3,34,p,0.5117257499987318,2,117
27,3,35,p,0.6526034170019557,2,141
27,3,36,q,0.9854529999975056,1,80
27,3,37,p,0.4917245830001775,2,91
27,3,38,q,0.7729637910015299,1,138
27,3,39,q,0.6393224579987873,3,13
27,3,40,q,1.2884896659998049,1,94
27,3,41,p,0.6016672920013661,3,38
27,3,42,q,0.9574861670007522,3,81
27,3,43,p,1.2817649169992364,1,95
27,3,44,p,0.6434658340003807,1,57
27,3,45,q,0.6561172910005553,1,144
27,3,46,p,0.5563124170002993,3,12
27,3,47,q,0.9860264170019946,3,75
27,3,48,p,0.7073352500010515,2,90
27,3,49,p,0.5867697920002684,3,146
27,3,50,q,0.7317669170006411,1,126
27,3,51,p,0.9051573329998064,3,142
27,3,52,p,0.5548101660024258,2,4
27,3,53,p,0.5714464999982738,2,102
27,3,54,p,0.5659544590016594,1,98
27,3,55,p,0.5670586670021294,1,70
27,3,56,p,1.1900622920002206,2,140
27,3,57,p,0.6623092500012717,3,136
27,3,58,p,0.5788828750009998,2,147
27,3,59,p,0.7468042079999577,1,77
27,3,60,p,0.5878939169997466,1,89
28,1,1,q,0.8906010409998544,2,112
28,1,2,q,1.0249435830000948,1,106
28,1,3,p,1.3507799579999755,3,14
28,1,4,q,1.4558292920000897,3,68
28,1,5,q,1.2141942499999914,3,62
28,1,6,p,0.8728273750000426,2,7
28,1,7,p,1.0839612919999126,3,9
28,1,8,p,1.7764762920000976,1,66
28,1,9,p,0.9486443339999368,3,28
28,1,10,p,1.2283097500001077,3,2
28,1,11,p,0.9452417919999334,1,105
28,1,12,p,1.3282744580001236,2,89
28,1,13,q,1.487884541000085,1,74
28,1,14,p,0.936166250000042,2,21
28,1,15,q,0.9898283329998776,2,151
28,1,16,p,1.217164916999991,1,33
28,1,17,p,1.2058143750000454,2,73
28,1,18,p,0.9210612080000828,2,113
28,1,19,p,1.1822970000000623,1,110
28,1,20,q,1.886074208000082,2,26
28,1,21,p,1.6475737920000029,2,93
28,1,22,p,2.050728582999909,3,36
28,1,23,p,1.6630415829999947,1,12
28,1,24,p,1.533763958999998,3,18
28,1,25,p,1.4328481669999746,3,88
28,1,26,p,2.530758874999947,2,124
28,1,27,p,1.735734999999977,2,25
28,1,28,p,1.62494125000012,3,107
28,1,29,p,2.306790125000134,2,111
28,1,30,q,0.9953011669999796,3,145
28,1,31,q,0.9438918329999524,2,61
28,1,32,p,1.041482624999844,2,129
28,1,33,p,1.2857190830000036,3,23
