pid,block,trial,keypress,rt,ori,stim,fstim,fam,cond,acc,rt_OSF
4,2,14,p,1.4413859580090502,3,73,79,0,Novel,1,yes
4,2,15,p,1.7957228750019567,1,122,108,0,Novel,1,yes
4,2,16,p,1.2143772080016788,1,64,10,0,Novel,1,yes
4,2,17,q,1.4170767920004437,2,123,83,0,Novel,0,yes
4,2,18,q,1.7814472090103664,1,68,144,0,Novel,0,yes
4,2,19,p,1.528459292007028,3,52,139,0,Novel,1,yes
4,2,20,q,1.483296958002029,1,118,13,0,Novel,0,yes
4,2,21,p,1.3890452909981832,2,16,124,1,Learned,0,yes
4,2,22,q,1.65754833300889,2,57,60,1,Learned,1,yes
4,2,23,q,1.288210209007957,2,75,146,0,Novel,0,yes
4,2,24,p,1.3418298340111503,1,7,140,1,Learned,0,yes
4,2,25,q,0.8302633749990491,1,25,16,1,Learned,1,yes
4,2,26,p,1.7147053750086343,1,61,27,0,Novel,1,yes
4,2,27,q,1.4308946250093868,1,49,141,1,Learned,1,yes
4,2,28,p,0.9664965420088264,3,50,150,0,Novel,1,yes
4,2,29,p,2.028579667006852,1,117,57,0,Novel,1,yes
4,2,30,p,0.8977093330031494,1,125,125,1,Learned,0,yes
4,2,32,q,1.4681036249967292,2,53,28,1,Learned,1,yes
4,2,33,q,1.7679714999976568,2,28,21,1,Learned,1,yes
4,2,34,q,1.6273746660008328,3,20,20,1,Learned,1,yes
4,2,35,p,1.6717598750110485,2,66,9,0,Novel,1,yes
4,2,36,q,1.4649581249977928,2,69,12,0,Novel,0,yes
4,2,37,q,1.145833250004216,1,43,136,1,Learned,1,yes
4,2,38,p,1.7192690829979256,3,150,49,1,Learned,0,yes
4,2,39,q,1.2846220000064932,1,108,43,1,Learned,1,yes
4,2,40,q,1.8877156659873435,1,67,25,0,Novel,0,yes
4,2,41,p,1.5039586250059074,2,119,51,0,Novel,1,yes
4,2,42,p,2.129554208004265,3,51,53,1,Learned,0,yes
4,2,43,q,1.317765458006761,1,124,71,1,Learned,1,yes
4,2,44,q,1.0656744580046509,2,60,79,1,Learned,1,yes
4,2,45,p,0.7886320839897962,3,71,108,1,Learned,0,yes
4,2,46,q,1.1308804169966606,3,116,10,0,Novel,0,yes
4,2,47,q,1.0825598329975037,2,12,83,1,Learned,1,yes
4,2,48,p,0.948977832988021,3,72,144,0,Novel,1,yes
4,2,49,p,0.8472958750062389,3,59,139,0,Novel,1,yes
4,2,50,p,1.9167523749929387,2,13,13,1,Learned,0,yes
4,2,51,p,0.8034782089962391,2,128,124,0,Novel,1,yes
4,2,52,q,0.9059184590005316,2,144,60,1,Learned,1,yes
4,2,53,q,1.216973999995389,2,115,146,0,Novel,0,yes
4,2,54,q,1.4948113749996992,1,21,140,1,Learned,1,yes
4,2,55,q,0.9991272080078488,3,56,16,0,Novel,0,yes
4,2,56,p,0.9155683330027388,3,42,27,0,Novel,1,yes
4,2,57,q,1.124264124999172,3,139,141,1,Learned,1,yes
4,2,58,p,1.5741006250027567,2,83,150,1,Learned,0,yes
4,2,59,q,1.593427416999475,2,27,57,1,Learned,1,yes
4,2,60,p,1.0023676250129938,1,136,125,1,Learned,0,yes
4,3,1,q,1.4033072919992264,2,145,7,0,Novel,0,yes
4,3,2,q,1.2834429999929853,2,87,28,0,Novel,0,yes
4,3,3,p,2.1059511250059586,1,101,21,0,Novel,1,yes
4,3,4,q,1.979813625002862,2,91,20,0,Novel,0,yes
4,3,5,p,1.301461750001181,3,80,9,0,Novel,1,yes
4,3,6,p,1.8629612090007868,3,78,12,0,Novel,1,yes
4,3,7,p,1.4644461249990854,1,90,136,0,Novel,1,yes
4,3,8,p,1.2942621249967488,1,89,49,0,Novel,1,yes
4,3,9,q,1.4479092919937102,2,146,43,1,Learned,1,yes
4,3,10,q,1.1303078749915585,2,94,25,0,Novel,0,yes
4,3,11,p,1.338786958003766,2,9,51,1,Learned,0,yes
4,3,12,p,1.6535980409971671,3,57,53,1,Learned,0,yes
4,3,13,p,1.8859613750100832,2,77,71,0,Novel,1,yes
4,3,14,p,1.6428436669957591,1,98,79,0,Novel,1,yes
4,3,15,q,1.8749245830113068,2,97,108,0,Novel,0,yes
4,3,16,q,1.730076708001434,2,108,10,1,Learned,1,yes
4,3,17,q,0.9129862080008024,2,43,83,1,Learned,1,yes
4,3,18,q,0.9065609169920208,3,93,144,0,Novel,0,yes
4,3,19,p,1.0838290829997277,1,129,139,0,Novel,1,yes
4,3,20,q,1.046811374995741,3,13,13,1,Learned,1,yes
4,3,21,q,1.0235508749901785,3,25,124,1,Learned,1,yes
4,3,22,p,1.4280318329983857,1,88,60,0,Novel,1,yes
4,3,23,p,1.3745369579992257,1,92,146,0,Novel,1,yes
4,3,24,p,1.3975649579952003,1,16,140,1,Learned,0,yes
4,3,25,p,1.6473067909973906,2,84,16,0,Novel,1,yes
4,3,26,q,0.9734720830019796,1,28,27,1,Learned,1,yes
4,3,27,p,0.946919333000551,3,131,141,0,Novel,1,yes
4,3,28,q,0.9223061660013628,1,81,150,0,Novel,0,yes
4,3,29,q,0.9275100829981966,2,20,57,1,Learned,1,yes
4,3,30,p,1.10505345799902,1,142,125,0,Novel,1,yes
4,3,31,q,0.907728666003095,3,49,7,1,Learned,1,yes
4,3,32,p,0.8306302080018213,3,82,28,0,Novel,1,yes
4,3,33,p,0.8572697080089711,2,130,21,0,Novel,1,yes
4,3,34,p,1.0574903340020685,3,132,20,0,Novel,1,yes
4,3,35,q,0.9154097080026986,1,138,9,0,Novel,0,yes
4,3,36,p,0.8049300420098007,3,143,12,0,Novel,1,yes
4,3,37,q,1.0039043750002747,1,150,136,1,Learned,1,yes
4,3,38,q,0.8577960420079762,3,10,49,1,Learned,1,yes
4,3,39,q,0.8930177500005811,2,51,43,1,Learned,1,yes
4,3,40,q,1.150643790999311,3,21,25,1,Learned,1,yes
4,3,41,q,0.8742726249911357,2,141,51,1,Learned,1,yes
4,3,42,p,0.8418829579895828,1,100,53,0,Novel,1,yes
4,3,43,q,1.0618128749920288,1,144,71,1,Learned,1,yes
4,3,44,q,0.8409215409919852,3,7,79,1,Learned,1,yes
4,3,45,q,0.7929240419907728,2,135,108,0,Novel,0,yes
4,3,46,p,0.8873577920021489,3,27,10,1,Learned,0,yes
4,3,47,p,0.8536341250000987,1,95,83,0,Novel,1,yes
4,3,48,q,1.312973583000712,3,79,144,1,Learned,1,yes
4,3,49,q,1.1373543329973472,3,124,139,1,Learned,1,yes
4,3,50,p,0.903637916999287,1,76,13,0,Novel,1,yes
4,3,51,q,0.9910097919928376,3,53,124,1,Learned,1,yes
4,3,52,p,1.0671530419931514,2,125,60,1,Learned,0,yes
4,3,53,p,0.973091124993516,3,136,146,1,Learned,0,yes
4,3,54,q,1.381037874991307,3,140,140,1,Learned,1,yes
4,3,55,p,1.109430167009123,1,12,16,1,Learned,0,yes
4,3,56,q,1.6075975419953463,3,134,27,0,Novel,0,yes
4,3,57,p,1.1928142090037,1,71,141,1,Learned,0,yes
4,3,58,p,1.509565542000928,1,83,150,1,Learned,0,yes
4,3,59,q,1.1889710830000697,2,139,57,1,Learned,1,yes
4,3,60,p,0.8485157920076745,1,60,125,1,Learned,0,yes
5,1,1,q,1.4125474999891594,3,25,25,1,Learned,1,yes
5,1,2,q,0.8501374170009512,1,122,106,0,Novel,0,yes
5,1,3,q,1.170812875003321,3,114,110,0,Novel,0,yes
5,1,4,p,0.927368332995684,2,19,123,0,Novel,1,yes
5,1,5,p,1.187748707990977,2,22,1,0,Novel,1,yes
5,1,6,p,1.2216483750089535,2,106,109,1,Learned,0,yes
5,1,7,q,0.8877269579970744,2,110,70,1,Learned,1,yes
5,1,8,p,1.2895350839971798,2,116,111,0,Novel,1,yes
5,1,9,p,1.121052457994665,1,113,33,0,Novel,1,yes
5,1,10,q,1.2002079589874484,1,38,11,0,Novel,0,yes
5,1,11,q,0.806387916993117,1,32,125,0,Novel,0,yes
5,1,12,p,1.0230532919958932,3,105,29,0,Novel,1,yes
5,1,13,q,1.754016375009087,1,123,51,1,Learned,1,yes
5,1,14,q,1.2254903330031084,1,1,108,1,Learned,1,yes
5,1,15,q,1.0763830420037266,3,109,72,1,Learned,1,yes
5,1,16,q,0.7883579579938669,3,70,41,1,Learned,1,yes
5,1,17,q,0.999673125013942,1,111,9,1,Learned,1,yes
5,1,18,p,0.8138911249989178,2,14,107,0,Novel,1,yes
5,1,19,p,0.8863530829985393,3,33,88,1,Learned,0,yes
5,1,20,p,0.9526544169930276,3,104,120,0,Novel,1,yes
5,1,21,p,1.385151208989555,3,23,4,0,Novel,1,yes
5,1,22,p,1.0216770000115505,2,11,92,1,Learned,0,yes
5,1,23,q,0.962108249994344,3,125,10,1,Learned,1,yes
5,1,24,q,1.3952069159859093,3,26,97,0,Novel,0,yes
5,1,25,p,1.115597624986549,1,29,112,1,Learned,0,yes
5,1,26,q,1.0048723749932833,1,51,102,1,Learned,1,yes
5,1,27,p,0.8428928339999402,1,28,13,0,Novel,1,yes
5,1,28,q,0.7998262909968616,3,37,12,0,Novel,0,yes
5,1,29,q,1.8075884580030104,3,108,17,1,Learned,1,yes
5,1,30,p,0.9304204170039156,2,27,62,0,Novel,1,yes
5,1,31,p,0.700806791006471,2,18,25,0,Novel,1,yes
5,1,32,q,0.8277094160002889,1,72,106,1,Learned,1,yes
5,1,33,p,0.7931352500017965,3,30,110,0,Novel,1,yes
5,1,34,q,0.7557017919898499,2,41,123,1,Learned,1,yes
5,1,35,q,0.9627627080044476,3,9,1,1,Learned,1,yes
5,1,36,q,0.6566681660042377,1,107,109,1,Learned,1,yes
5,1,37,p,0.6927327500015963,2,88,70,1,Learned,0,yes
5,1,38,p,0.7676873339951271,1,16,111,0,Novel,1,yes
5,1,39,q,0.7308417500025826,3,120,33,1,Learned,1,yes
5,1,40,q,1.0005789589922642,1,4,11,1,Learned,1,yes
5,1,41,p,0.7000672919966746,3,39,125,0,Novel,1,yes
5,1,42,p,0.6808268339955248,1,92,29,1,Learned,0,yes
5,1,43,p,1.106019250000827,3,10,51,1,Learned,0,yes
5,1,44,p,2.2117465839983197,3,97,108,1,Learned,0,yes
5,1,45,q,1.047322541999165,2,112,72,1,Learned,1,yes
5,1,46,p,0.8320038340025349,1,102,41,1,Learned,0,yes
5,1,47,p,0.9062512919917936,2,2,9,0,Novel,1,yes
5,1,48,p,1.241225208999822,2,118,107,0,Novel,1,yes
5,1,49,q,0.7361531250062399,3,13,88,1,Learned,1,yes
5,1,50,p,1.967930458005867,2,21,120,0,Novel,1,yes
5,1,51,q,1.0224767500039889,2,117,4,0,Novel,0,yes
5,1,52,p,0.7479735829983838,2,115,92,0,Novel,1,yes
5,1,53,q,0.7051835830061464,1,12,10,1,Learned,1,yes
5,1,54,p,0.7213340830057859,3,20,97,0,Novel,1,yes
5,1,55,q,1.690755417002947,1,7,112,0,Novel,0,yes
5,1,56,p,0.8238370420003776,3,36,102,0,Novel,1,yes
5,1,57,p,1.0416707080003107,2,119,13,0,Novel,1,yes
5,1,58,q,2.169213000001037,2,42,12,0,Novel,0,yes
5,1,59,q,1.0067298329959158,1,17,17,1,Learned,1,yes
5,1,60,q,0.8635992920026183,1,62,62,1,Learned,1,yes
5,2,1,q,0.9128340419993036,3,106,25,1,Learned,1,yes
5,2,2,p,1.0225182499998482,1,128,106,0,Novel,1,yes
5,2,3,q,0.9442924579925602,2,72,110,1,Learned,1,yes
5,2,4,p,1.0871514159953222,3,29,123,1,Learned,0,yes
5,2,5,q,0.6911308329872554,2,109,1,1,Learned,1,yes
5,2,6,q,0.7221986249933252,2,111,109,1,Learned,1,yes
5,2,7,p,0.8694970000069588,3,57,70,0,Novel,1,yes
5,2,8,q,0.7719320420001168,2,1,111,1,Learned,1,yes
5,2,9,q,0.7654439580073813,1,52,33,0,Novel,0,yes
5,2,10,p,0.760724667008617,3,44,11,0,Novel,1,yes
5,2,11,p,0.9567942499998026,2,132,125,0,Novel,1,yes
5,2,12,p,0.9413674999959768,1,64,29,0,Novel,1,yes
5,2,13,p,0.8336507499916479,1,10,51,1,Learned,0,yes
5,2,14,p,1.1750119159987662,1,33,108,1,Learned,0,yes
5,2,15,q,0.7687188749987399,1,97,72,1,Learned,1,yes
5,2,16,p,0.8465543339989381,2,47,41,0,Novel,1,yes
5,2,17,p,1.546598208005889,2,56,9,0,Novel,1,yes
5,2,18,p,0.9703047499933746,2,66,107,0,Novel,1,yes
5,2,19,q,0.78826970900991,1,9,88,1,Learned,1,yes
5,2,20,p,1.2226003749965455,1,131,120,0,Novel,1,yes
5,2,21,q,0.7434139580000192,3,68,4,0,Novel,0,yes
5,2,22,p,1.1004442919947903,1,130,92,0,Novel,1,yes
5,2,23,q,0.7962220000044908,1,61,10,0,Novel,0,yes
5,2,24,p,0.8552372499980265,1,59,97,0,Novel,1,yes
5,2,25,p,1.5795394169981591,1,69,112,0,Novel,1,yes
5,2,26,p,0.8229415000096196,2,67,102,0,Novel,1,yes
5,2,27,p,0.7334137089928845,3,134,13,0,Novel,1,yes
5,2,28,q,1.2066634170041652,3,11,12,1,Learned,1,yes
5,2,29,q,1.1602730830054495,3,126,17,0,Novel,0,yes
5,2,30,q,0.8066410000028554,2,62,62,1,Learned,1,yes
5,2,31,q,0.7144624590000603,2,70,25,1,Learned,1,yes
5,2,32,q,1.085836375001236,1,108,106,1,Learned,1,yes
5,2,33,p,1.1861458330095047,2,25,110,1,Learned,0,yes
5,2,34,p,1.559864666996873,2,60,123,0,Novel,1,yes
5,2,35,q,0.8641956250066869,3,123,1,1,Learned,1,yes
5,2,36,q,0.7688292499951785,3,110,109,1,Learned,1,yes
5,2,37,p,0.7453761249926174,1,43,70,0,Novel,1,yes
5,2,38,p,0.9036017080070452,1,50,111,0,Novel,1,yes
5,2,39,p,2.014031458995305,1,45,33,0,Novel,1,yes
5,2,41,q,0.9304480419959872,3,107,125,1,Learned,1,yes
5,2,42,p,1.2918397920002462,3,102,29,1,Learned,0,yes
5,2,43,p,1.5583780000015397,2,120,51,1,Learned,0,yes
5,2,45,q,0.6512601660069777,1,112,72,1,Learned,1,yes
5,2,46,q,1.248955125003704,2,17,41,1,Learned,1,yes
5,2,47,q,0.8528218749997905,2,92,9,1,Learned,1,yes
5,2,48,p,0.6999821250064997,2,124,107,0,Novel,1,yes
5,2,49,p,0.6521172920038225,2,136,88,0,Novel,1,yes
5,2,50,p,0.6884552080009598,2,53,120,0,Novel,1,yes
5,2,51,q,0.7184181659977185,1,125,4,1,Learned,1,yes
5,2,52,p,0.721354875000543,1,49,92,0,Novel,1,yes
5,2,53,q,0.6448149170028046,1,13,10,1,Learned,1,yes
5,2,54,p,2.417581166999298,2,12,97,1,Learned,0,yes
5,2,55,p,0.8545498750027036,1,71,112,0,Novel,1,yes
5,2,56,q,0.9883723750099308,2,135,102,0,Novel,0,yes
5,2,57,p,0.6184318750019884,2,73,13,0,Novel,1,yes
5,2,58,p,0.9799912500020582,2,51,12,1,Learned,0,yes
5,2,59,p,0.9707089160074248,3,88,17,1,Learned,0,yes
5,2,60,p,0.9074338749924208,2,4,62,1,Learned,0,yes
5,3,1,q,0.6910370840050746,1,120,25,1,Learned,1,yes
5,3,2,p,0.6559052919910755,3,98,106,0,Novel,1,yes
5,3,3,p,0.8193361669982551,2,80,110,0,Novel,1,yes
5,3,4,p,0.7900045000133105,1,90,123,0,Novel,1,yes
5,3,5,q,0.7903009160072543,1,109,1,1,Learned,1,yes
5,3,6,q,0.6230289170052856,1,70,109,1,Learned,1,yes
5,3,7,p,1.2405605410021965,2,10,70,1,Learned,0,yes
5,3,8,q,0.6809599999978673,3,17,111,1,Learned,1,yes
5,3,9,p,0.754764208002598,2,75,33,0,Novel,1,yes
5,3,10,p,0.7185777499980759,2,76,11,0,Novel,1,yes
5,3,11,q,0.6121158750029281,2,13,125,1,Learned,1,yes
5,3,12,q,0.7389670420088805,2,87,29,0,Novel,0,yes
5,3,13,p,0.8603742499981308,1,100,51,0,Novel,1,yes
5,3,14,p,0.7534505829971749,1,79,108,0,Novel,1,yes
5,3,15,q,1.116754957998637,3,41,72,1,Learned,1,yes
5,3,16,p,1.0846483329951295,1,82,41,0,Novel,1,yes
5,3,17,p,0.6713538329931907,3,139,9,0,Novel,1,yes
5,3,18,p,0.7923339160042815,1,83,107,0,Novel,1,yes
5,3,19,q,0.619090457999846,2,125,88,1,Learned,1,yes
5,3,20,p,0.9182710830064024,2,33,120,1,Learned,0,yes
5,3,21,q,1.4524702499911657,3,72,4,1,Learned,1,yes
5,3,22,p,0.9660984999936773,1,94,92,0,Novel,1,yes
5,3,23,p,0.9978582910116528,2,140,10,0,Novel,1,yes
5,3,24,p,0.8130921249976382,1,74,97,0,Novel,1,yes
5,3,25,p,0.6704550419963198,2,84,112,0,Novel,1,yes
5,3,26,p,0.5969069169950671,1,138,102,0,Novel,1,yes
5,3,27,p,1.114726707994123,3,147,13,0,Novel,1,yes
5,3,28,q,0.8096212079981342,3,51,12,1,Learned,1,yes
5,3,29,p,0.8894789170008153,1,93,17,0,Novel,1,yes
5,3,30,p,1.894053083000472,2,89,62,0,Novel,1,yes
5,3,31,q,0.7349672920099692,3,62,25,1,Learned,1,yes
5,3,32,q,0.8410045000055106,2,107,106,1,Learned,1,yes
5,3,33,q,1.3723480420012493,3,92,110,1,Learned,1,yes
5,3,34,p,0.6712430420011515,1,11,123,1,Learned,0,yes
5,3,35,p,0.745489249995444,3,146,1,0,Novel,1,yes
5,3,36,p,0.6304681670007994,1,142,109,0,Novel,1,yes
5,3,37,q,0.8814637909963494,3,112,70,1,Learned,1,yes
5,3,38,q,2.457846667006379,2,123,111,1,Learned,1,yes
5,3,39,q,1.132646832993487,2,102,33,1,Learned,1,yes
5,3,40,p,0.683545709005557,2,144,11,0,Novel,1,yes
5,3,41,p,0.7082351249991916,2,95,125,0,Novel,1,yes
5,3,42,q,1.015747958997963,3,12,29,1,Learned,1,yes
5,3,43,p,1.0330224160134094,3,141,51,0,Novel,1,yes
5,3,44,p,0.8910443749919068,1,143,108,0,Novel,1,yes
5,3,45,q,0.7469012920046225,1,110,72,1,Learned,1,yes
5,3,46,q,0.9475977499969304,3,77,41,0,Novel,0,yes
5,3,47,p,0.9162574160000077,1,81,9,0,Novel,1,yes
5,3,48,p,0.8663748749968363,2,108,107,1,Learned,0,yes
5,3,49,p,0.7195212090009591,2,29,88,1,Learned,0,yes
5,3,50,p,2.3052922499919077,1,145,120,0,Novel,1,yes
5,3,51,p,0.8663924159918679,3,78,4,0,Novel,1,yes
5,3,52,p,1.063634834004915,2,91,92,0,Novel,1,yes
5,3,53,p,1.0423544999939622,2,97,10,1,Learned,0,yes
5,3,54,q,0.794510709005408,1,88,97,1,Learned,1,yes
5,3,55,q,0.8700756670004921,3,4,112,1,Learned,1,yes
5,3,56,q,1.1280488750053337,3,1,102,1,Learned,1,yes
5,3,57,q,2.4953559169953223,1,25,13,1,Learned,1,yes
5,3,58,q,0.8547878749959636,3,111,12,1,Learned,1,yes
5,3,59,q,1.2562249159964267,1,106,17,1,Learned,1,yes
5,3,60,p,0.8462697499926435,2,9,62,1,Learned,0,yes
6,1,1,q,0.9678354999996372,3,70,70,1,Learned,1,yes
6,1,2,p,0.8893572090019006,2,10,9,0,Novel,1,yes
6,1,3,p,1.0175421659987478,3,110,136,0,Novel,1,yes
6,1,4,q,0.9438181250006892,2,9,12,1,Learned,1,yes
6,1,5,p,0.9085222499998054,1,18,138,0,Novel,1,yes
6,1,6,q,0.8013799580003251,1,136,38,1,Learned,1,yes
6,1,7,q,0.6745691659998556,1,12,78,1,Learned,1,yes
6,1,8,p,0.6859937920016819,3,138,135,1,Learned,0,yes
6,1,9,p,0.7416754999976547,3,7,123,0,Novel,1,yes
6,1,10,q,0.530667999999423,2,38,64,1,Learned,1,yes
6,1,11,p,0.7456391669984441,1,27,73,0,Novel,1,yes
6,1,12,p,0.7272638340000412,3,112,67,0,Novel,1,yes
6,1,13,p,1.0735408750006172,2,78,37,1,Learned,0,yes
6,1,14,q,0.8839990409978782,2,135,98,1,Learned,1,yes
6,1,15,p,0.8423927500007267,2,16,140,0,Novel,1,yes
6,1,16,p,0.6306655000007595,1,123,104,1,Learned,0,yes
6,1,17,p,0.8042302499998186,1,111,76,0,Novel,1,yes
6,1,18,p,0.8425691670017841,1,105,134,0,Novel,1,yes
6,1,19,p,0.79656220799734,1,115,36,0,Novel,1,yes
6,1,20,q,0.9396775829991384,2,64,141,1,Learned,1,yes
6,1,21,q,0.8574615830002585,2,73,71,1,Learned,1,yes
6,1,22,q,0.7373301250008808,1,67,146,1,Learned,1,yes
6,1,23,q,0.6713914590000059,1,37,92,1,Learned,1,yes
6,1,24,p,0.6744031249982072,1,106,32,0,Novel,1,yes
6,1,25,p,0.5910423749992333,3,30,91,0,Novel,1,yes
6,1,26,q,0.7027491250009916,3,98,108,1,Learned,1,yes
6,1,27,p,0.6170367080012511,2,25,23,0,Novel,1,yes
6,1,28,p,0.7235669579968089,1,20,75,0,Novel,1,yes
6,1,29,p,0.8256808339974668,2,1,60,0,Novel,1,yes
6,1,30,q,0.7702323750017968,1,140,22,1,Learned,1,yes
6,1,31,q,0.5918267909983115,1,104,70,1,Learned,1,yes
6,1,32,p,0.6219057499984046,2,4,9,0,Novel,1,yes
6,1,33,p,0.9651317499992728,3,76,136,1,Learned,0,yes
6,1,34,p,0.7751747500005877,3,11,12,0,Novel,1,yes
6,1,35,p,0.6714322920015547,2,134,138,1,Learned,0,yes
6,1,36,p,0.8218342920008581,2,28,38,0,Novel,1,yes
6,1,37,p,0.7134987499994168,3,36,78,1,Learned,0,yes
6,1,38,p,0.8111530000023777,3,113,135,0,Novel,1,yes
6,1,39,q,0.8159134589986934,2,141,123,1,Learned,1,yes
6,1,40,p,0.7378241250007704,2,2,64,0,Novel,1,yes
6,1,41,p,0.7291730830002052,2,21,73,0,Novel,1,yes
6,1,42,p,0.5918847499997355,3,107,67,0,Novel,1,yes
6,1,43,p,0.5620501249977679,3,19,37,0,Novel,1,yes
6,1,44,p,0.6672160419984721,3,29,98,0,Novel,1,yes
6,1,45,p,0.5762124169996241,3,114,140,0,Novel,1,yes
6,1,46,p,0.6749291669984814,3,71,104,1,Learned,0,yes
6,1,47,p,0.818444290998741,3,26,76,0,Novel,1,yes
6,1,48,p,0.727726958997664,3,13,134,0,Novel,1,yes
6,1,49,p,0.8565752920003433,3,17,36,0,Novel,1,yes
6,1,50,p,0.7574783329982893,3,14,141,0,Novel,1,yes
6,1,51,p,0.8123928749992047,1,109,71,0,Novel,1,yes
6,1,52,q,0.6664869169981102,1,146,146,1,Learned,1,yes
6,1,53,p,0.7824625419998483,3,92,92,1,Learned,0,yes
6,1,54,q,0.7269726250015083,3,32,32,1,Learned,1,yes
6,1,55,q,0.5700096250002389,3,91,91,1,Learned,1,yes
6,1,56,p,0.6118361670014565,1,108,108,1,Learned,0,yes
6,1,57,q,0.8668935829991824,1,23,23,1,Learned,1,yes
6,1,58,q,0.9051922500002548,1,75,75,1,Learned,1,yes
6,1,59,p,0.8324611669995647,3,60,60,1,Learned,0,yes
6,1,60,q,0.7789384579991747,2,22,22,1,Learned,1,yes
6,2,1,p,0.8220347499991476,3,50,70,0,Novel,1,yes
6,2,2,q,0.474113167001633,3,104,9,1,Learned,1,yes
6,2,3,q,0.5318352079993929,1,141,136,1,Learned,1,yes
6,2,4,q,0.7035398339976382,2,49,12,0,Novel,0,yes
6,2,5,p,0.6902018330001738,2,41,138,0,Novel,1,yes
6,2,6,p,0.6475970829997095,2,60,38,1,Learned,0,yes
6,2,7,q,0.5380334999972547,3,37,78,1,Learned,1,yes
6,2,8,q,0.6218908750015544,2,123,135,1,Learned,1,yes
6,2,9,q,0.5887287500008824,1,64,123,1,Learned,1,yes
6,2,10,p,0.5875617080018856,2,42,64,0,Novel,1,yes
6,2,11,q,0.7929806659994938,1,70,73,1,Learned,1,yes
6,2,12,p,0.45462449999831733,3,117,67,0,Novel,1,yes
6,2,13,q,0.6620928749980521,2,76,37,1,Learned,1,yes
6,2,14,p,0.7398409999987052,2,138,98,1,Learned,0,yes
6,2,15,p,0.5447275000005902,2,75,140,1,Learned,0,yes
6,2,16,q,0.7006601249995583,2,146,104,1,Learned,1,yes
6,2,17,p,0.6242226670001401,3,78,76,1,Learned,0,yes
6,2,18,p,0.5794884169990837,3,9,134,1,Learned,0,yes
6,2,19,q,0.6025116669989075,2,136,36,1,Learned,1,yes
6,2,20,p,0.6103842919983435,1,73,141,1,Learned,0,yes
6,2,21,q,0.6152771249981015,2,98,71,1,Learned,1,yes
6,2,22,p,0.6681178339968028,2,119,146,0,Novel,1,yes
6,2,23,p,0.5101709999980812,3,43,92,0,Novel,1,yes
6,2,24,q,0.5943097919989668,3,38,32,1,Learned,1,yes
6,2,25,q,0.7424283330001344,1,32,91,1,Learned,1,yes
6,2,26,p,0.7328256670007249,2,62,108,0,Novel,1,yes
6,2,27,q,0.580115458000364,3,22,23,1,Learned,1,yes
6,2,28,p,0.5821647499979008,2,45,75,0,Novel,1,yes
6,2,29,p,0.6394037919999391,2,71,60,1,Learned,0,yes
6,2,30,p,0.6322188330013887,3,23,22,1,Learned,0,yes
6,2,31,p,0.6468182919998071,3,122,70,0,Novel,1,yes
6,2,32,p,0.5781812919994991,2,118,9,0,Novel,1,yes
6,2,33,p,0.656293124997319,3,124,136,0,Novel,1,yes
6,2,34,p,0.5236936250003055,2,68,12,0,Novel,1,yes
6,2,35,p,0.5555537089967402,3,39,138,0,Novel,1,yes
6,2,36,q,0.9437418330016952,2,108,38,1,Learned,1,yes
6,2,37,q,0.5504415420000441,2,91,78,1,Learned,1,yes
6,2,38,p,0.5573708330011868,2,92,135,1,Learned,0,yes
6,2,39,p,0.6723536249992321,1,36,123,1,Learned,0,yes
6,2,40,q,0.7719860409997636,3,67,64,1,Learned,1,yes
6,2,41,q,0.6897486669986392,2,140,73,1,Learned,1,yes
6,2,42,q,0.5912087920005433,3,12,67,1,Learned,1,yes
6,2,43,p,0.6354773749990272,3,116,37,0,Novel,1,yes
6,2,44,p,0.6990593330010597,1,134,98,1,Learned,0,yes
6,2,45,q,0.602595125001244,1,135,140,1,Learned,1,yes
6,2,46,p,0.9485713340000076,2,59,104,0,Novel,1,yes
6,2,47,p,0.7435330420012178,3,128,76,0,Novel,1,yes
6,2,48,p,0.954326208000566,2,61,134,0,Novel,1,yes
6,2,49,p,0.7491087090020301,1,66,36,0,Novel,1,yes
6,2,50,p,0.5926047499997367,3,126,141,0,Novel,1,yes
6,2,51,p,0.5988600419987051,1,53,71,0,Novel,1,yes
6,2,52,p,0.7493979999999283,2,33,146,0,Novel,1,yes
6,2,53,p,1.1937483750007232,2,56,92,0,Novel,1,yes
6,2,54,p,0.6851356250008394,1,47,32,0,Novel,1,yes
6,2,55,p,0.9299140830007672,3,125,91,0,Novel,1,yes
6,2,56,q,0.8009558330013533,1,52,108,0,Novel,0,yes
6,2,57,p,0.5747188329987694,1,44,23,0,Novel,1,yes
6,2,58,q,0.6481091669993475,1,120,75,0,Novel,0,yes
6,2,59,p,0.5608638329977111,1,51,60,0,Novel,1,yes
6,2,60,p,0.7074022500019055,3,57,22,0,Novel,1,yes
6,3,1,p,0.799895916999958,1,76,70,1,Learned,0,yes
6,3,2,q,0.8557213749991206,2,70,9,1,Learned,1,yes
6,3,3,p,0.6902616669976851,2,90,136,0,Novel,1,yes
6,3,4,q,0.5607276250011637,1,92,12,1,Learned,1,yes
6,3,5,p,0.8524394169980951,3,75,138,1,Learned,0,yes
6,3,6,p,0.5625327079978888,2,100,38,0,Novel,1,yes
6,3,7,q,0.6158539589996508,3,64,78,1,Learned,1,yes
6,3,8,q,0.5885507080020034,1,69,135,0,Novel,0,yes
